sentence,label_id
"quality cardboard, environmentally friendly and biodegradable materials, non.",0
"ArtzFolio Diamond Tiles Cushion Cover Throw Pillow Velvet Fabric 16 x 16 inch (41 x 41 cms); Set of 5 PCS Velvet || SIZE: 16 x 16 inch (41 x 41 cms); SET OF 5 PCS: Velvet HIGHLIGHTS: Give your room an ultimate decorative touch with this stylish cushion cover / throw pillow We use luxury fabrics for all our cushion covers, printed and custom manufactured in India Our fabric gives a soft and inviting complement that will liven up any room FEATURES: Overlap backing with a concealed zipper Perfectly tailored turn seams for a refined, crisp finish Design printed on the front and a plain colour backside Each piece is carefully and meticulously cut and sewn by hand Made from a versatile natural.",0
"Craig Frames Innovations Picture Frame, 8 x 12 Inch, Green Burl The Innovations series picture frames feature a solid wood design wrapped in a burl wood veneer with a lightly textured flat finish.",0
Green and organic knotty patterns merge in a classic design with an exotic touch.,0
The Innovations Green Burl picture frame is sure to add an artistic elegance to any artwork and imparts a creative presence to any wall.,0
"fertilizer rates (0, 45, 90 and 135 N/fed) and PK rates (0, 31 kg P₂O₅ + 48 kg K₂O/fed) were randomly distributed in sub and sub.",1
"Increasing N rate up to 135 kg N/fed markedly increased both plant and ear height, ear length, ear diameter, number of rows/ear, grain yield/fed.",1
Mellow and natural colors will give your iPhone cell phone personality and style.,0
Our case is made from environmentally friendly materials for those who are conscious about our planet.,0
"bio stimulant that provides over 60 naturally occurring major and minor nutrients and also is a natural source of plant development substances comprising of enzymes, amino acids, organic acids, carbohydrates, vitamins, auxins, cytokinin's, and gibberellins, that provide a major boost to plant growth by accelerating the plant’s metabolic function.",0
friendly oak sourced from sustainable North American forests.,0
"toxic, environmentally friendly and healthy.Can be used as an early education toy, dictation board, calculation paper, drawing board, message board, etc.Reusable, no oil, no ink, no dust, one button clear.Suitable for children playing.Package Content: 1 x LCD Writing TabletNote: Due to the difference between different monitors, the picture may not reflect the actual color of the item.",0
Preserving ICH to Facilitate a Transition towards Sustainability,0
Mala's Decor Flower with Wooden Background Wallpaper Wall Stickers PVC Self Adhesive Vinyl Wall Poster Waterproof for Living Room Hall Play Room Bedroom Kitchen Office High quality Print using Eco Friendly HP Latex Inks on a Premium Durable Canvas Matte Finish Self Adhesive Material.,0
"Made of high‑quality environmentally friendly plastic material, with tight seams, not easy to be deformed, and not easy to crush.3.",0
"Slip Rectangle Table Setting Decor for Farmhouse Wedding Parties Holiday Dinner,13x90in MaterialCotton linen, environmentally friendly and durableLightweight, easy to maintain, fold, carry and storeFine workmanship, delicate edges, not easy to loose threadsDecorative ArrangementIt is very suitable for daily table arrangement, matching various styles of furniture.",0
"BP Design Solution Off Green Leave and red & Pink Flower and Background Gray Color Wallpaper for Home Decor, Office, Wall etc (Self Adhesive Vinyl,Water Proof (16X128 (16sqft) High quality Print using Eco Friendly HP Latex Inks on a Premium Durable Canvas Matte Finish Self Adhesive Material.",0
"Multi Color ⚑ DO YOU HAVE A FLASHLIGHT OR LANTERN CURRENTLY, BUT RUN INTO THESE PROBLEMS WHEN YOU GO TO USE IT?Not having any battery power during the most important times?Wishing it was brighter and cast a brighter beam on what you need too seeWould it make you happy to know you are using the power of the sun’s rays to charge your Lantern’s battery, making you more Eco Friendly?✚ WE HAVE THE SOLUTION!Our USE.",0
"quality resin material, environmentally friendly, fine textured, smooth and polished.âœ¿Evenly colored, non.",0
"Green Gallery Pak Choi Fresh Organic Vegetable Seeds for Home and Kitchen Outdoor Gardening Planting Farming (Pack of 100+ Seeds) Pak Choi Or Chinese Cabbage Also Known As Snow Cabbage, Is A Chinese Leaf Vegetable Often Used In Chinese Cuisine.",0
"Its Structure Looks Like A Squat Celery, With Either White Or Very Pale Green Short, Chunky Stalks And Glossy, Deep Green Leaves.",0
"Nivea Aloe Body Cream Refreshing Moisturiser (50ml) With the benefits of organic aloe vera, jojoba oil and vitamin e, this moisturiser naturally and gently provides skin (even sensitive skin) with absolute hydration and nourishment, leaving it feeling silky and smooth.",0
"Dope Coffee Roasters Freshly Roasted Coffee, Balmaadi Naturals (Turkish), 250 Gm Grown in the clouds at the dizzying height of 6000 ft MSL, this bean is still down to earth when it comes to flavour.",0
"Can also be used for car and RV travel, protecting car seats and car trunks.Environmental Protection and Reusable: Reusable puppy pads are lower carbon and environmentally friendly than disposable pads, save space, save money and have a more skin.",0
"Ambesonne Marble Print Duvet Cover Set of 2, Unusual Gemstone Onyx Rock Nature Pattern Vintage Paintbrush Effects, Decorative 6 Pcs Bedding Set with 4 Pillow Shams, Queen Size, Blue Pearl Makeover and refresh your bedrooms every season with just a single touch!",0
Very durable and sustainable material which will not endanger your health or the environment.,0
"No chemicals used, No dye substance harming the health of you or your family, %100 recyclable environmentally friendly fabric.",0
These Bags are Environmentally Friendly reusable produce bags .,0
"Featured Points: Made From: Natural Jute, with lining double handle.",0
"Saanjh Papier Mache Christmas Red Decoration Ornaments, Set of 3 | Natural Unique Finds | Handmade | Sustainable Christmas Decorations | Made in India | Home Decor & Accents | Handicrafts of India Decorations for a Neo.",0
"Soft light does not harm the eye, Safety is waterproof without radiation, Electricity consumption is less environmentally friendly, Length can be easily reduced to install smart.",0
"Quality Printing And Premium Quality Glossy Finished.Package Content: Ceramic Coffee Mug with safe & Eco Friendly Packaging.Perfect Gifts for : Anniversary, Birthday, Festival, Party, Occasion, Event & Thanksgiving",0
"High quality: Made of environmentally friendly ABS material, safe and non.",0
"Specification: Material: ABS Color: white, green Weight: 110g/0.24lb Diameter: 6.5cm / 2.6inch Suitable for: cats/small dogs Package includes: .",0
"Fablyfe Handmade Cotton Carpet (2X5 FEET, Green) Our brands believes to provide the good quality products to our customer so that customer will get satisfaction as they want.",0
"Be the envy of your neighbourhood with these natural, eco.",0
natural cork and latex and rich organic suede lining.,0
Bring a green living to your home.,0
"Geekipro Dog Chew Toys, Durable Natural Rubber Dog Toys for Aggressive Chewers, Turtle Tough Dental Chew Toys for Training and Teeth Cleaning, Fun to Fetch and Chase, Interactive Medium/Large Dog Toys Dog Chew Toys, Puppy Toothbrush Clean Teeth Interactive Features： The colorful turtle toy nylabone has a rope on the tail.",0
Material: This dog chew toy made of natural rubber which is non.,0
"they are totally environmentally friendly without pvc, plasticizers, glue or other harmful elements.",0
Manufactured with environmentally friendly materials that are non.,0
"Jute is a natural vegetable fiber, second only to cotton Jute plants cleanse the air: studies reveal that 1 hectare of raw jute plants can take in up to 25 tons of Carbon dioxide while releasing 11 tons of Oxygen during jute cultivation season, lasting a little more than 3 months.",0
Brown Bling Premium Real Mamra Almonds Badam Giri Natural Mamra Badam Kernels .,0
"Brown Bling strongly believes in sustainability and hence our packaging is in simple, eco.",0
"By buying cotton products from PUMA, you´re supporting more sustainable cotton farming through the Better Cotton Initiative.",0
quality PC material: environmentally friendly and durable..,0
"Cut Cloth Carry Bag, Handle Bag, Shopping Bag, Daily use Bag, Gift Bag Completely Eco Friendly Bag Pack of 50 Piece (Lemon) Krupa enterprise present d cut cloth bag of 16x21(inch) size which is use in daily routine time and shopping time.",0
"The Elements of Power – Gadgets, Guns, and the Struggle for a Sustainable Future in the Rare Metal Age",0
"Himadri (Uttarakhand Government Undertaking) Handmade Natural Fiber Eco Friendly Decor Wall Hanging (28 cm x 28 cm x 2 cm, H.",0
"20) Beautiful hand weaved ,Eco friendly wall decor made from the natural fiber.",0
"grade aluminum alloy, environmentally friendly plastic Net Weight: about 120g Note 1.",0
For sustainability .,0
"Your reusable water bottle uses top quality travel thermos 304 SUS steel for inner and outer walls guaranteeing tough, durable, rust proof, sustainable and no metallic taste and stops plastic in oceans/landfill.",0
"Washable, reusable, reducing the cost of use, environmentally friendly and healthy.",0
"This reusable canvas tote bag is designed to be green, safe and environmentally friendly",0
"The Only Organic Facial Cleanser that Naturally Hydrates Rough Skin with Creamy Soapberry Lather, Relaxing Lavender, 6oz.",0
"Tree to Tub Organic Face Wash for Dry Skin, pH 5.5â€”The Only Organic Facial Cleanser that Naturally Tones & Hydrates Rough Skin with Creamy Soapberry Lather, Relaxing Lavender, 6ozâ€”Tree to Tub",0
Gir Cow Dung ECO Friendly SAMBRANI Empty HAVAN Cups 1kg तुलसी पंचगव्य संब्रानी हवन.,1
"Made from Wheat Straw is a unique Range with Eco Friendly Features, made to suit your daily needs with a touch of style.Wheat Straw is the stalk left over after Wheat grains are harvested.",0
It is a smart environmentally friendly alternative to plastic.,0
Hugo Naturals Massage & Body Oil .,0
"Available in five delightful natural fragrances, including unscented.",0
● Endless DIY Possibility: Clear case body lets the phone's natural beauty shine through.,0
